element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,playername,web_name,position
113,31,14,0,TRUE,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-47615,257903,1602,49217,David Raya Martin,Raya,GKP
540,2,16,2,TRUE,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,18,21.6,4.6,31.0,5.7,1,0.25,0.03,0.28,1.18,55,0,511196,0,0,Declan Rice,Rice,MID
540,12,8,3,FALSE,2023-08-21T19:00:00Z,0,1,2,90,0,0,1,0,0,0,0,0,0,0,0,20,22.8,19.0,2.0,4.4,1,0.00,0.23,0.23,1.06,55,-35250,551259,28690,63940,Declan Rice,Rice,MID
540,21,10,2,TRUE,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,0,0,0,0,20,20.8,6.8,0.0,2.8,1,0.00,0.07,0.07,0.42,55,-49957,520310,16927,66884,Declan Rice,Rice,MID
540,31,14,10,TRUE,2023-09-03T15:30:00Z,3,1,4,90,1,0,0,1,0,0,0,0,0,0,3,31,42.6,5.4,24.0,7.2,1,0.23,0.03,0.26,0.96,54,-65553,464199,7411,72964,Declan Rice,Rice,MID
578,2,16,0,TRUE,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2148,0,0,Reiss Nelson,Nelson,MID
578,12,8,0,FALSE,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-264,2988,241,505,Reiss Nelson,Nelson,MID
578,21,10,0,TRUE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-327,3004,139,466,Reiss Nelson,Nelson,MID
578,31,14,1,TRUE,2023-09-03T15:30:00Z,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.8,4.0,0.7,0,0.00,0.01,0.01,0.00,49,-254,2980,78,332,Reiss Nelson,Nelson,MID
585,2,16,0,TRUE,2023-08-12T12:00:00Z,2,1,1,49,0,0,0,0,0,0,0,1,0,0,0,3,3.6,2.4,0.0,0.6,1,0.00,0.01,0.01,0.28,50,0,489582,0,0,Jurriën Timber,J.Timber,DEF
585,12,8,0,FALSE,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-285875,215334,10430,296305,Jurriën Timber,J.Timber,DEF
585,21,10,0,TRUE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-104134,119135,290,104424,Jurriën Timber,J.Timber,DEF
585,31,14,0,TRUE,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-32810,88624,202,33012,Jurriën Timber,J.Timber,DEF
646,2,16,0,TRUE,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,Karl Hein,Hein,GKP
646,12,8,0,FALSE,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,159,1045,185,26,Karl Hein,Hein,GKP
646,21,10,0,TRUE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,258,2167,396,138,Karl Hein,Hein,GKP
646,31,14,0,TRUE,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,190,3114,413,223,Karl Hein,Hein,GKP
32,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4109,0,0,Alexandre Moreno Lopera,Alex Moreno,DEF
32,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-719,3938,197,916,Alexandre Moreno Lopera,Alex Moreno,DEF
32,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-460,3636,182,642,Alexandre Moreno Lopera,Alex Moreno,DEF
32,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-275,3452,257,532,Alexandre Moreno Lopera,Alex Moreno,DEF
34,6,15,1,FALSE,2023-08-12T16:30:00Z,5,1,1,45,0,0,0,2,0,0,0,0,0,0,0,-1,0.2,3.8,0.0,0.4,1,0.00,0.01,0.01,1.24,55,0,58138,0,0,Leon Bailey,Bailey,MID
34,11,9,14,TRUE,2023-08-20T13:00:00Z,4,0,2,62,1,1,1,0,0,0,0,0,0,0,3,41,50.0,13.2,31.0,9.4,1,0.32,0.68,1.00,0.64,55,-3030,63516,6101,9131,Leon Bailey,Bailey,MID
34,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,114802,203866,132289,17487,Leon Bailey,Bailey,MID
34,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,46,0,0,0,2,0,0,0,0,0,0,0,7,7.6,14.7,0.0,2.2,0,0.00,0.07,0.07,2.23,55,-29302,171491,21273,50575,Leon Bailey,Bailey,MID
35,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,19802,0,0,Emiliano Buendía Stati,Buendia,MID
35,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-10038,9635,92,10130,Emiliano Buendía Stati,Buendia,MID
35,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-3228,6791,86,3314,Emiliano Buendía Stati,Buendia,MID
35,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-1313,5581,59,1372,Emiliano Buendía Stati,Buendia,MID
36,6,15,-1,FALSE,2023-08-12T16:30:00Z,5,1,1,86,0,0,0,4,0,0,0,1,0,0,0,1,3.8,1.8,11.0,1.7,1,0.74,0.00,0.74,2.80,45,0,626098,0,0,Matty Cash,Cash,DEF
36,11,9,6,TRUE,2023-08-20T13:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,27,24.4,16.3,0.0,4.1,1,0.00,0.27,0.27,0.68,45,21738,696141,65696,43958,Matty Cash,Cash,DEF
36,25,6,17,FALSE,2023-08-27T13:00:00Z,1,3,3,90,2,0,0,1,0,0,0,0,0,0,3,45,80.6,3.7,81.0,16.5,1,1.35,0.02,1.37,0.73,45,22772,738209,67447,44675,Matty Cash,Cash,DEF
36,37,11,-1,FALSE,2023-09-03T13:00:00Z,3,0,4,90,0,0,0,3,1,0,0,0,0,0,0,0,8.6,0.7,48.0,5.7,1,0.06,0.00,0.06,2.47,46,450873,1264751,501144,50271,Matty Cash,Cash,DEF
37,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,118764,0,0,Calum Chambers,Chambers,DEF
37,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4104,125410,4839,8943,Calum Chambers,Chambers,DEF
37,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-6187,121502,4239,10426,Calum Chambers,Chambers,DEF
37,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-8398,114156,1894,10292,Calum Chambers,Chambers,DEF
38,6,15,1,FALSE,2023-08-12T16:30:00Z,5,1,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.8,4.0,0.5,0,0.08,0.01,0.09,0.65,60,0,45198,0,0,Philippe Coutinho Correia,Coutinho,MID
38,11,9,1,TRUE,2023-08-20T13:00:00Z,4,0,2,21,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.0,8.0,1.3,0,0.07,0.01,0.08,0.03,60,-5406,53391,3394,8800,Philippe Coutinho Correia,Coutinho,MID
38,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-15432,39023,1216,16648,Philippe Coutinho Correia,Coutinho,MID
38,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-8639,30981,92,8731,Philippe Coutinho Correia,Coutinho,MID
39,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,20200,0,0,Keinan Davis,Davis,FWD
39,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2102,24840,2242,4344,Keinan Davis,Davis,FWD
39,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2411,24100,1404,3815,Keinan Davis,Davis,FWD
39,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1766,23462,932,2698,Keinan Davis,Davis,FWD
40,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2495,0,0,Leander Dendoncker,Dendoncker,MID
40,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-862,1666,15,877,Leander Dendoncker,Dendoncker,MID
40,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-340,1383,21,361,Leander Dendoncker,Dendoncker,MID
40,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-176,1229,18,194,Leander Dendoncker,Dendoncker,MID
41,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,26,0,0,0,2,0,0,0,0,0,0,0,6,9.4,0.4,37.0,4.7,0,0.27,0.00,0.27,1.64,45,0,36482,0,0,Diego Carlos Santos Silva,Diego Carlos,DEF
41,11,9,1,TRUE,2023-08-20T13:00:00Z,4,0,2,26,0,0,0,0,0,0,0,0,0,0,0,8,15.2,0.2,0.0,1.5,0,0.00,0.00,0.00,0.03,45,-1562,44605,4081,5643,Diego Carlos Santos Silva,Diego Carlos,DEF
41,25,6,2,FALSE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,0,0,10,14.4,0.7,8.0,2.3,1,0.10,0.01,0.11,0.73,45,-2464,44528,2472,4936,Diego Carlos Santos Silva,Diego Carlos,DEF
41,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,18,0,0,0,1,0,0,0,0,0,0,0,3,1.6,0.2,0.0,0.2,1,0.00,0.00,0.00,0.06,45,-1653,44857,2268,3921,Diego Carlos Santos Silva,Diego Carlos,DEF
42,6,15,-1,FALSE,2023-08-12T16:30:00Z,5,1,1,90,0,0,0,5,0,0,0,1,0,0,0,13,13.2,45.2,2.0,6.0,1,0.00,0.15,0.15,3.44,45,0,93893,0,0,Lucas Digne,Digne,DEF
42,11,9,10,TRUE,2023-08-20T13:00:00Z,4,0,2,90,0,1,1,0,0,0,0,1,0,0,2,31,14.8,17.7,5.0,3.8,1,0.02,0.05,0.07,0.68,45,7057,115312,17061,10004,Lucas Digne,Digne,DEF
42,25,6,5,FALSE,2023-08-27T13:00:00Z,1,3,3,80,0,1,0,1,0,0,0,0,0,0,0,17,21.8,22.5,10.0,5.4,1,0.00,0.08,0.08,0.28,45,118092,257804,135008,16916,Lucas Digne,Digne,DEF
42,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,17,29.0,61.8,0.0,9.1,1,0.00,0.23,0.23,2.47,45,33661,296233,57811,24150,Lucas Digne,Digne,DEF
43,6,15,1,FALSE,2023-08-12T16:30:00Z,5,1,1,90,0,0,0,5,0,0,0,1,0,0,0,10,9.4,22.3,19.0,5.1,1,0.19,0.15,0.34,3.44,55,0,255432,0,0,Douglas Luiz Soares de Paulo,Douglas Luiz,MID
43,11,9,7,TRUE,2023-08-20T13:00:00Z,4,0,2,63,1,0,1,0,0,0,0,1,0,0,0,30,44.0,14.4,19.0,7.7,1,0.79,0.10,0.89,0.64,55,-27868,233546,4278,32146,Douglas Luiz Soares de Paulo,Douglas Luiz,MID
43,25,6,2,FALSE,2023-08-27T13:00:00Z,1,3,3,85,0,0,0,1,0,0,0,0,0,0,0,12,11.4,33.9,0.0,4.5,1,0.00,0.13,0.13,0.39,55,-11185,227643,11671,22856,Douglas Luiz Soares de Paulo,Douglas Luiz,MID
43,37,11,2,FALSE,2023-09-03T13:00:00Z,3,0,4,71,0,0,0,3,0,0,0,0,0,0,0,19,9.0,2.3,2.0,1.3,1,0.00,0.03,0.03,2.35,54,-26705,201684,3602,30307,Douglas Luiz Soares de Paulo,Douglas Luiz,MID
44,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4236,0,0,Jhon Durán,Duran,FWD
44,11,9,7,TRUE,2023-08-20T13:00:00Z,4,0,2,16,1,0,0,0,0,0,0,0,0,0,2,31,38.2,11.7,19.0,6.9,0,0.55,0.00,0.55,0.03,50,-1228,3101,67,1295,Jhon Durán,Duran,FWD
44,25,6,1,FALSE,2023-08-27T13:00:00Z,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0.00,0.00,0.00,0.33,50,5987,11960,7315,1328,Jhon Durán,Duran,FWD
44,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,17,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.8,8.0,0.4,0,0.08,0.01,0.09,0.12,50,-311,12358,2128,2439,Jhon Durán,Duran,FWD
45,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,16597,0,0,Kortney Hause,Hause,DEF
45,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-835,19149,841,1676,Kortney Hause,Hause,DEF
45,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-992,19092,793,1785,Kortney Hause,Hause,DEF
45,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1259,18483,379,1638,Kortney Hause,Hause,DEF
46,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3839,0,0,Tim Iroegbunam,Iroegbunam,MID
46,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-868,3083,75,943,Tim Iroegbunam,Iroegbunam,MID
46,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-561,2585,35,596,Tim Iroegbunam,Iroegbunam,MID
46,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-301,2318,42,343,Tim Iroegbunam,Iroegbunam,MID
47,6,15,2,FALSE,2023-08-12T16:30:00Z,5,1,1,90,0,0,0,5,0,0,0,0,0,0,0,10,4.8,19.3,7.0,3.1,1,0.03,0.02,0.05,3.44,50,0,6923,0,0,Boubacar Kamara,Kamara,MID
47,11,9,3,TRUE,2023-08-20T13:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,12,4.2,2.6,2.0,0.9,1,0.02,0.03,0.05,0.68,50,5,9749,1270,1265,Boubacar Kamara,Kamara,MID
47,25,6,3,FALSE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,0,1,23,18.2,22.9,0.0,4.1,1,0.00,0.03,0.03,0.73,50,-325,10304,1139,1464,Boubacar Kamara,Kamara,MID
47,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,90,0,0,0,3,0,0,0,1,0,0,0,12,11.8,11.1,0.0,2.3,1,0.00,0.01,0.01,2.47,50,15,11001,1287,1272,Boubacar Kamara,Kamara,MID
48,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,90,0,0,0,5,0,0,0,0,0,0,0,16,13.2,1.3,0.0,1.5,1,0.00,0.01,0.01,3.44,45,0,102941,0,0,Ezri Konsa Ngoyo,Konsa,DEF
48,11,9,6,TRUE,2023-08-20T13:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,29,14.0,0.4,2.0,1.6,1,0.00,0.00,0.00,0.68,45,-2372,105680,6316,8688,Ezri Konsa Ngoyo,Konsa,DEF
48,25,6,2,FALSE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,0,0,12,15.6,1.5,0.0,1.7,1,0.00,0.01,0.01,0.73,45,-1412,107133,4559,5971,Ezri Konsa Ngoyo,Konsa,DEF
48,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,16,26.4,0.5,0.0,2.7,1,0.00,0.00,0.00,2.47,45,-6343,101710,1759,8102,Ezri Konsa Ngoyo,Konsa,DEF
49,6,15,1,FALSE,2023-08-12T16:30:00Z,5,1,1,90,0,0,0,5,0,0,0,1,0,7,0,18,45.6,0.0,0.0,4.6,1,0.00,0.00,0.00,3.44,50,0,649104,0,0,Emiliano Martínez Romero,Martinez,GKP
49,11,9,8,TRUE,2023-08-20T13:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,2,2,31,22.4,0.0,0.0,2.2,1,0.00,0.00,0.00,0.68,50,-14621,717905,33535,48156,Emiliano Martínez Romero,Martinez,GKP
49,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,2031,752076,46157,44126,Emiliano Martínez Romero,Martinez,GKP
49,37,11,1,FALSE,2023-09-03T13:00:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,2,0,16,20.8,0.0,0.0,2.1,1,0.00,0.00,0.00,2.47,50,-124016,624158,2856,126872,Emiliano Martínez Romero,Martinez,GKP
50,6,15,2,FALSE,2023-08-12T16:30:00Z,5,1,1,63,0,0,0,3,0,0,0,0,0,0,0,6,0.8,18.1,0.0,1.9,1,0.00,0.03,0.03,1.80,55,0,40207,0,0,John McGinn,McGinn,MID
50,11,9,10,TRUE,2023-08-20T13:00:00Z,4,0,2,90,1,0,1,0,0,0,0,0,0,0,2,31,43.8,4.3,33.0,8.1,1,0.86,0.09,0.95,0.68,55,-2242,43428,2319,4561,John McGinn,McGinn,MID
50,25,6,2,FALSE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,0,0,18,7.8,26.7,4.0,3.9,1,0.00,0.15,0.15,0.73,55,10908,59654,14989,4081,John McGinn,McGinn,MID
50,37,11,2,FALSE,2023-09-03T13:00:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,7,3.4,3.0,25.0,3.1,1,0.19,0.00,0.19,2.47,55,-2627,58028,4483,7110,John McGinn,McGinn,MID
51,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,30,0,0,0,2,0,0,0,0,0,0,0,5,3.6,13.0,5.0,2.2,1,0.01,0.16,0.17,1.08,45,0,1160101,0,0,Tyrone Mings,Mings,DEF
51,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-498244,666374,6185,504429,Tyrone Mings,Mings,DEF
51,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-224657,451552,638,225295,Tyrone Mings,Mings,DEF
51,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-123740,330973,449,124189,Tyrone Mings,Mings,DEF
53,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,74539,0,0,Robin Olsen,Olsen,GKP
53,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1642,81567,2302,3944,Robin Olsen,Olsen,GKP
53,25,6,2,FALSE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,1,0,12,12.0,0.0,0.0,1.2,1,0.00,0.00,0.00,0.73,40,-2825,80599,1531,4356,Robin Olsen,Olsen,GKP
53,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-554,82611,3758,4312,Robin Olsen,Olsen,GKP
54,6,15,1,FALSE,2023-08-12T16:30:00Z,5,1,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.3,2.0,0.3,0,0.00,0.00,0.00,0.65,45,0,10520,0,0,Jaden Philogene-Bidace,Philogene,MID
54,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,766,16032,2382,1616,Jaden Philogene-Bidace,Philogene,MID
54,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1948,14680,894,2842,Jaden Philogene-Bidace,Philogene,MID
54,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1739,13348,464,2203,Jaden Philogene-Bidace,Philogene,MID
55,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,13340,0,0,Jacob Ramsey,J.Ramsey,MID
55,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-3793,9744,95,3888,Jacob Ramsey,J.Ramsey,MID
55,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-1933,8029,80,2013,Jacob Ramsey,J.Ramsey,MID
55,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-1017,7094,56,1073,Jacob Ramsey,J.Ramsey,MID
56,6,15,0,FALSE,2023-08-12T16:30:00Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1024,0,0,Morgan Sanson,Sanson,MID
56,11,9,0,TRUE,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-252,756,0,252,Morgan Sanson,Sanson,MID
56,25,6,0,FALSE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-117,648,0,117,Morgan Sanson,Sanson,MID
56,37,11,0,FALSE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-56,596,0,56,Morgan Sanson,Sanson,MID
